Header_Length,Protocol Type,Time_To_Live,Rate,fin_flag_number,syn_flag_number,rst_flag_number,psh_flag_number,ack_flag_number,ece_flag_number,cwr_flag_number,ack_count,syn_count,fin_count,rst_count,HTTP,HTTPS,DNS,Telnet,SMTP,SSH,IRC,TCP,UDP,DHCP,ARP,ICMP,IGMP,IPv,LLC,Tot sum,Min,Max,AVG,Std,Tot size,IAT,Number,Variance,Label
19.8,6,63.36,17182.728390004097,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0,99,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.01,0.0,0.0,0.99,0.99,6000,60,60,60.0,0.0,60.0,5.867958068847656E-5,100,0.0,DDOS-SYNONYMOUSIP_FLOOD
19.8,6,63.36,4356.360614873286,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0,99,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.01,0.0,0.0,0.99,0.99,6000,60,60,60.0,0.0,60.0,2.295589447021E-4,100,0.0,DOS-SYN_FLOOD
10.28,6,64.46,3020.9840174590718,0.0,0.01,0.0,0.0,0.5,0.0,0.0,50,1,0,0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.5,0.01,0.0,0.0,0.0,0.0,1.0,1.0,92801,74,1514,928.01,578.2503476397176,928.01,3.336882591247E-4,100,334373.46454545425,DDOS-ACK_FRAGMENTATION
19.88,6,63.81,19600.46731155661,0.0,0.0,0.0,0.99,0.99,0.0,0.0,99,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.01,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,5.101919174194336E-5,100,0.0,DDOS-PSHACK_FLOOD
8.0,17,64.0,28360.97099195348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,3.5259723663330075E-5,100,0.0,DDOS-UDP_FLOOD
21.2,6,92.6,221.75423755696775,0.0,0.1,0.0,0.5,0.7,0.0,0.0,7,1,0,0,0.1,0.4,0.0,0.0,0.0,0.0,0.0,0.8,0.1,0.0,0.1,0.0,0.0,0.9,0.9,1465,60,539,146.5,145.3105869049694,146.5,0.0055563926696777,10,21115.166666666668,BENIGN
20.0,6,64.0,35496.81787406906,0.0,0.0,0.0,1.0,1.0,0.0,0.0,100,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.8290748596191405E-5,100,0.0,DDOS-PSHACK_FLOOD
0.0,47,64.0,7387.19926732185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,59200,592,592,592.0,0.0,592.0,1.3680934906E-4,100,0.0,MIRAI-GREETH_FLOOD
20.0,6,64.0,41286.58332513043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.4220943450927732E-5,100,0.0,DDOS-TCP_FLOOD
32.0,6,64.0,1012.554378002559,0.3,0.0,0.0,0.3,1.0,0.0,0.0,10,0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,10428,66,3322,1042.8,1572.7974228530934,1042.8,9.877920150756E-4,10,2473691.7333333325,RECON-OSSCAN
8.0,17,64.0,47662.545454545456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.0999908447265625E-5,100,0.0,DDOS-UDP_FLOOD
8.0,17,64.0,25940.404477704247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,4.745006561279297E-5,100,0.0,DOS-UDP_FLOOD
20.0,6,64.0,30146.6542082944,0.0,0.0,0.0,1.0,1.0,0.0,0.0,100,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,3.318071365356445E-5,100,0.0,DDOS-PSHACK_FLOOD
20.0,6,64.0,12725.822992202431,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,100,100,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,7.858991622924805E-5,100,0.0,DDOS-RSTFINFLOOD
8.0,17,64.0,29462.658050014048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,3.394126892089844E-5,100,0.0,DOS-UDP_FLOOD
20.0,6,64.0,25400.012111669595,0.0,0.9,0.1,0.0,0.0,0.0,0.0,0,90,0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,3.9370059967041015E-5,100,0.0,DOS-SYN_FLOOD
8.0,17,64.0,46213.13353900397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.165079116821289E-5,100,0.0,DDOS-UDP_FLOOD
20.0,6,64.0,22973.675850358766,0.0,0.0,0.0,1.0,1.0,0.0,0.0,100,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,4.354000091552735E-5,100,0.0,DDOS-PSHACK_FLOOD
8.0,17,64.0,30732.00468933177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,3.2548904418945315E-5,100,0.0,DDOS-UDP_FLOOD
8.0,17,63.86,7458.794657941066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6030,60,90,60.3,3.000000000000005,60.3,1.340699195861E-4,100,9.00000000000003,DOS-UDP_FLOOD
8.0,17,64.0,14992.50786388333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,6.670951843261719E-5,100,0.0,DDOS-UDP_FLOOD
20.0,6,64.0,36270.35627810446,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,100,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.8431415557861328E-5,100,0.0,DDOS-RSTFINFLOOD
8.0,17,64.0,48171.63202021362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.0759105682373045E-5,100,0.0,DDOS-UDP_FLOOD
0.0,1,64.0,35311.53392827075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.8929710388183595E-5,100,0.0,DDOS-ICMP_FLOOD
19.8,6,63.36,8661.801210168722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.01,0.0,0.0,0.99,0.99,6000,60,60,60.0,0.0,60.0,1.201391220092E-4,100,0.0,DDOS-TCP_FLOOD
20.0,6,64.0,40064.03667972108,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,100,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.497196197509765E-5,100,0.0,DDOS-RSTFINFLOOD
20.0,6,64.0,23551.597506878545,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,4.245996475219727E-5,100,0.0,DDOS-SYN_FLOOD
20.0,6,64.0,29744.72732430324,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,100,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,3.362894058227539E-5,100,0.0,DDOS-RSTFINFLOOD
7.84,17,67.82,16022.859762386828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,0.0,0.02,0.0,1.0,1.0,6020,60,70,60.2,1.4070529413628965,60.2,6.241083145141601E-5,100,1.979797979797978,DOS-UDP_FLOOD
20.0,6,64.0,53704.27656850192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,1.8870830535888677E-5,100,0.0,DDOS-TCP_FLOOD
20.0,6,64.0,48310.34323888505,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,100,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.126932144165039E-5,100,0.0,DDOS-RSTFINFLOOD
20.2,6,65.68,15472.568983325957,0.0,0.01,0.0,0.0,0.01,0.0,0.0,1,1,0,0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6014,60,74,60.14,1.3999999999999997,60.14,6.463050842285156E-5,100,1.9599999999999984,DOS-TCP_FLOOD
8.36,17,69.22,45334.02507565932,0.0,0.0,0.0,0.03,0.03,0.0,0.0,3,0,0,0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.03,0.97,0.0,0.0,0.0,0.0,1.0,1.0,9175,60,2746,91.75,270.9689823465767,91.75,2.2079944610595703E-5,100,73424.18939393939,DDOS-UDP_FLOOD
20.0,6,64.0,9899.93155049921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,1.034808158874E-4,100,0.0,DOS-TCP_FLOOD
20.0,6,64.0,24265.571304599365,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,4.121065139770508E-5,100,0.0,DDOS-SYNONYMOUSIP_FLOOD
0.0,1,64.0,42517.01976685251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.3779869079589843E-5,100,0.0,DDOS-ICMP_FLOOD
20.0,6,64.0,8705.66844475809,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,1.148796081542E-4,100,0.0,DDOS-SYNONYMOUSIP_FLOOD
8.0,17,64.0,6313.870239349692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6270,60,150,62.7,15.430194719798887,62.7,1.583814620971E-4,100,238.09090909090943,DOS-UDP_FLOOD
0.0,1,64.0,37522.84845231705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.665996551513672E-5,100,0.0,DDOS-ICMP_FLOOD
20.0,6,64.0,36673.11357873568,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,100,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.727985382080078E-5,100,0.0,DDOS-RSTFINFLOOD
20.0,6,64.0,22441.43392188336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,4.456996917724609E-5,100,0.0,DDOS-TCP_FLOOD
10.4,17,63.6,82.65485330516624,0.0,0.0,0.0,0.0,0.1,0.0,0.0,1,0,0,0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.9,0.0,0.0,0.0,0.0,1.0,1.0,1542,60,390,154.2,151.02450132346073,154.2,0.012369680404663,10,22808.39999999999,BENIGN
20.0,6,64.0,20807.143565829945,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,4.806995391845703E-5,100,0.0,DDOS-SYN_FLOOD
20.0,6,64.0,19383.972640724653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,5.158901214599609E-5,100,0.0,DOS-TCP_FLOOD
7.92,17,63.36,34200.13046314416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.01,0.0,0.0,0.99,0.99,6000,60,60,60.0,0.0,60.0,2.924919128417969E-5,100,0.0,DDOS-UDP_FLOOD
0.0,1,64.0,22573.080027985576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,4.689931869506836E-5,100,0.0,DDOS-ICMP_FLOOD
20.0,6,64.0,11524.712864757928,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,8.677005767822266E-5,100,0.0,DDOS-SYNONYMOUSIP_FLOOD
20.0,6,64.0,14238.734426452116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,7.024049758911133E-5,100,0.0,DDOS-TCP_FLOOD
0.0,1,64.0,9006.450504616707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,1.112103462219E-4,100,0.0,DDOS-ICMP_FLOOD
10.0,17,112.7,27.71625737378089,0.0,0.0,0.0,0.2,0.3,0.0,0.0,3,0,0,0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.3,0.5,0.0,0.2,0.0,0.0,0.8,0.8,1762,60,345,176.2,123.70736077983037,176.2,0.0398008108139038,10,15303.51111111111,SQLINJECTION
20.0,6,64.0,102877.21363747852,0.0,0.0,0.12,0.88,0.88,0.0,0.0,88,0,0,12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,9.849071502685547E-6,100,0.0,DDOS-PSHACK_FLOOD
8.36,17,63.96,10629.254941713129,0.0,0.0,0.0,0.0,0.01,0.0,0.0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.99,0.0,0.0,0.0,0.0,1.0,1.0,6018,60,78,60.18,1.8,60.18,9.407997131347655E-5,100,3.24,DDOS-UDP_FLOOD
19.88,6,64.0,10268.830946260252,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0,99,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.01,0.0,0.0,0.0,0.0,1.0,1.0,6090,60,150,60.9,9.0,60.9,9.739160537719728E-5,100,81.0,DDOS-SYNONYMOUSIP_FLOOD
20.0,6,64.0,19564.810150200577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,5.111217498779297E-5,100,0.0,DDOS-TCP_FLOOD
20.0,6,64.0,45560.54746904193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.1948814392089844E-5,100,0.0,DDOS-TCP_FLOOD
20.0,6,64.0,16082.45398773006,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,6.21795654296875E-5,100,0.0,DOS-SYN_FLOOD
0.0,1,64.0,24931.96219461452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,4.012107849121094E-5,100,0.0,DDOS-ICMP_FLOOD
20.12,6,64.0,12769.9923884914,0.0,0.99,0.0,0.01,0.01,0.0,0.0,1,99,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6728,60,788,67.28,72.80000000000003,67.28,7.832050323486328E-5,100,5299.840000000003,DDOS-SYNONYMOUSIP_FLOOD
20.0,6,64.0,23132.053827487314,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,100,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,4.323005676269531E-5,100,0.0,DDOS-RSTFINFLOOD
0.0,1,64.0,7316.327100195367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,1.366901397705E-4,100,0.0,DDOS-ICMP_FLOOD
8.08,17,69.54,1416.4729879875315,0.0,0.0,0.0,0.01,0.02,0.0,0.0,2,0,0,0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.02,0.96,0.0,0.0,0.02,0.0,1.0,1.0,6140,60,180,61.4,12.062128729828306,61.4,7.063603401184E-4,100,145.49494949494942,DOS-UDP_FLOOD
20.0,6,64.0,20064.600076540373,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,4.983901977539062E-5,100,0.0,DDOS-SYN_FLOOD
8.0,17,64.0,15292.609472417693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,6.539106369018554E-5,100,0.0,DOS-UDP_FLOOD
8.0,17,64.0,37664.36781609195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.676010131835937E-5,100,0.0,DDOS-UDP_FLOOD
7.92,17,63.36,14786.378058238735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.01,0.0,0.0,0.99,0.99,6000,60,60,60.0,0.0,60.0,6.798982620239258E-5,100,0.0,DOS-UDP_FLOOD
20.0,6,64.0,20584.53082057322,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,100,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,4.858016967773437E-5,100,0.0,DDOS-RSTFINFLOOD
20.0,6,64.0,20121.391220916288,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,4.96983528137207E-5,100,0.0,DDOS-SYNONYMOUSIP_FLOOD
27.2,6,101.6,108.66607423681477,0.2,0.1,0.0,0.2,0.8,0.0,0.0,8,1,2,0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,1.0,1.0,1578,60,906,157.8,264.4700361099533,157.8,0.0092677116394042,10,69944.4,BENIGN
0.0,1,64.0,37749.11349113492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.6500225067138677E-5,100,0.0,DDOS-ICMP_FLOOD
20.0,6,64.0,33600.12817431707,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.977132797241211E-5,100,0.0,DDOS-SYNONYMOUSIP_FLOOD
7.92,17,65.91,32796.184220814765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.01,0.0,1.0,1.0,6010,60,70,60.1,1.0000000000000022,60.1,3.0491352081298828E-5,100,1.0000000000000049,DDOS-UDP_FLOOD
20.0,6,64.0,23513.308666890905,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,4.252910614013672E-5,100,0.0,DDOS-SYN_FLOOD
0.0,1,64.0,86213.85405960945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,1.1610984802246094E-5,100,0.0,DDOS-ICMP_FLOOD
20.0,6,64.0,44211.06777695794,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.2618770599365235E-5,100,0.0,DDOS-SYN_FLOOD
0.08,1,63.96,24698.527853020845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.99,0.0,1.0,1.0,6078,60,138,60.78,7.800000000000003,60.78,4.048824310302734E-5,100,60.840000000000046,DDOS-ICMP_FLOOD
20.0,6,64.0,23261.627197604128,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,4.3098926544189456E-5,100,0.0,DDOS-SYN_FLOOD
19.88,6,65.91,13383.22910019145,0.99,0.0,0.99,0.0,0.0,0.0,0.0,0,0,99,99,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.99,0.01,0.01,0.0,0.0,0.0,1.0,1.0,6290,60,350,62.9,29.00000000000004,62.9,7.472038269042968E-5,100,841.0000000000022,DDOS-RSTFINFLOOD
20.0,6,64.0,45471.639202081526,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.2270679473876952E-5,100,0.0,DDOS-SYN_FLOOD
20.0,6,64.0,22246.2289169407,0.0,0.9,0.1,0.0,0.0,0.0,0.0,0,90,0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,4.495143890380859E-5,100,0.0,DDOS-SYN_FLOOD
20.0,6,64.0,11581.036529806444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,8.63480567932129E-5,100,0.0,DDOS-TCP_FLOOD
0.0,1,64.0,148576.12469004604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,6.749629974365234E-6,100,0.0,DDOS-ICMP_FLOOD
11.6,17,99.1,349.66228439472127,0.0,0.0,0.0,0.2,0.2,0.0,0.0,2,0,0,0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.8,0.0,0.0,0.0,0.0,1.0,1.0,5987,67,1292,598.7,597.851161336257,598.7,0.0036968946456909,10,357426.01111111115,MITM-ARPSPOOFING
